"12ng -- Kuolleet viikoittain sukupuolen, iän ja maakunnan mukaan (Pikaennakko), 1990W01-2022W14*"

"Alue";"Viikko";"Yhteensä Yhteensä Kuolleet";"0 - 4 Yhteensä Kuolleet";"5 - 9 Yhteensä Kuolleet";"10 - 14 Yhteensä Kuolleet";"15 - 19 Yhteensä Kuolleet";"20 - 24 Yhteensä Kuolleet";"25 - 29 Yhteensä Kuolleet";"30 - 34 Yhteensä Kuolleet";"35 - 39 Yhteensä Kuolleet";"40 - 44 Yhteensä Kuolleet";"45 - 49 Yhteensä Kuolleet";"50 - 54 Yhteensä Kuolleet";"55 - 59 Yhteensä Kuolleet";"60 - 64 Yhteensä Kuolleet";"65 - 69 Yhteensä Kuolleet";"70 - 74 Yhteensä Kuolleet";"75 - 79 Yhteensä Kuolleet";"80 - 84 Yhteensä Kuolleet";"85 - 89 Yhteensä Kuolleet";"90 - Yhteensä Kuolleet"
"MK13 Keski-Suomi";"2016W31";38;0;0;0;0;0;0;0;0;0;0;1;0;0;5;3;3;11;9;6
"MK13 Keski-Suomi";"2016W32";48;0;0;0;0;0;0;0;0;0;0;2;0;4;6;10;4;6;9;7
"MK13 Keski-Suomi";"2016W33";42;0;0;0;0;0;0;0;0;0;0;0;0;2;8;2;6;6;9;9
"MK13 Keski-Suomi";"2016W34";46;0;0;0;1;0;0;1;1;0;0;0;1;2;6;5;5;4;12;8
"MK13 Keski-Suomi";"2016W35";57;2;0;0;0;1;1;0;1;1;1;2;1;3;5;5;9;8;10;7
"MK13 Keski-Suomi";"2016W36";53;0;0;0;0;0;1;1;0;1;0;0;4;3;5;1;3;9;11;14
"MK13 Keski-Suomi";"2016W37";55;0;0;0;0;0;0;0;0;0;0;0;1;2;6;2;8;10;11;15
"MK13 Keski-Suomi";"2016W38";56;0;0;0;0;0;0;0;0;0;0;1;2;3;3;6;4;11;13;13
"MK13 Keski-Suomi";"2016W39";55;0;0;0;0;0;0;1;0;0;1;1;2;3;5;8;8;9;11;6
"MK13 Keski-Suomi";"2016W40";56;0;0;0;0;0;0;0;0;0;1;0;3;6;4;0;7;11;14;10
"MK13 Keski-Suomi";"2016W41";48;0;0;0;0;0;0;0;0;0;0;1;2;0;4;6;2;5;17;11
"MK13 Keski-Suomi";"2016W42";60;0;0;0;0;0;0;0;0;1;0;1;3;5;4;7;5;10;11;13
"MK13 Keski-Suomi";"2016W43";49;0;0;0;0;0;1;0;0;0;1;0;3;2;3;2;7;7;15;8
"MK13 Keski-Suomi";"2016W44";47;0;0;0;0;0;1;1;0;0;1;2;1;4;5;2;7;7;7;9
"MK13 Keski-Suomi";"2016W45";64;0;0;0;0;0;0;0;0;2;1;1;3;3;1;5;10;12;13;13
"MK13 Keski-Suomi";"2016W46";54;0;0;0;0;0;1;0;1;0;0;0;4;2;3;2;8;11;10;12
"MK13 Keski-Suomi";"2016W47";61;1;0;0;0;1;0;0;1;0;0;2;0;4;6;12;7;5;15;7
"MK13 Keski-Suomi";"2016W48";62;0;0;0;0;1;0;0;0;1;1;0;5;1;5;6;3;6;21;12
"MK13 Keski-Suomi";"2016W49";47;0;0;0;0;0;0;0;1;0;1;1;2;0;1;2;7;10;6;16
"MK13 Keski-Suomi";"2016W50";58;1;0;0;0;1;0;0;0;1;2;0;4;2;5;3;7;11;9;12
"MK13 Keski-Suomi";"2016W51";66;1;0;0;0;0;0;1;0;0;0;1;1;4;4;9;12;10;12;11
"MK13 Keski-Suomi";"2016W52";70;0;0;0;0;0;0;0;1;0;1;1;1;2;2;6;8;9;18;21
"MK13 Keski-Suomi";"2017W01";56;1;0;0;0;1;0;0;0;0;0;1;0;1;6;6;6;14;14;6
"MK13 Keski-Suomi";"2017W02";81;0;0;0;0;0;0;0;0;0;1;2;3;4;1;10;15;9;16;20
"MK13 Keski-Suomi";"2017W03";65;0;0;0;0;0;1;0;0;0;0;2;3;2;5;4;9;9;13;17
"MK13 Keski-Suomi";"2017W04";64;0;0;0;0;0;0;0;0;1;0;0;2;3;3;7;10;7;15;16
"MK13 Keski-Suomi";"2017W05";48;0;0;0;0;0;0;0;1;0;1;0;2;2;3;5;6;6;8;14
"MK13 Keski-Suomi";"2017W06";63;0;0;0;0;1;0;0;1;2;1;2;3;2;4;6;5;8;15;13
"MK13 Keski-Suomi";"2017W07";55;0;0;0;0;0;0;0;0;0;1;0;0;6;2;8;12;8;6;12
"MK13 Keski-Suomi";"2017W08";54;0;0;0;0;1;0;0;0;1;0;0;0;4;4;4;11;6;8;15
"MK13 Keski-Suomi";"2017W09";53;0;0;0;0;0;0;1;0;0;2;1;2;1;5;4;5;5;15;12
"MK13 Keski-Suomi";"2017W10";68;0;0;0;0;0;1;1;0;2;0;2;2;1;6;7;8;11;15;12
"MK13 Keski-Suomi";"2017W11";64;0;0;0;1;0;0;0;0;0;1;2;0;2;5;5;13;13;12;10
"MK13 Keski-Suomi";"2017W12";55;1;0;0;1;0;0;0;0;0;1;1;0;1;2;4;8;7;15;14
"MK13 Keski-Suomi";"2017W13";42;0;0;0;0;0;0;0;0;0;0;0;2;5;5;3;1;10;9;7
"MK13 Keski-Suomi";"2017W14";65;0;0;1;0;0;0;0;0;1;3;1;4;3;6;5;9;5;13;14
"MK13 Keski-Suomi";"2017W15";60;0;0;0;0;0;2;1;1;2;0;1;1;2;1;8;6;10;11;14
"MK13 Keski-Suomi";"2017W16";61;0;0;0;0;0;0;0;1;0;0;0;2;2;10;4;5;15;11;11
"MK13 Keski-Suomi";"2017W17";42;1;0;0;1;0;0;0;0;0;0;2;0;2;5;4;1;6;10;10
"MK13 Keski-Suomi";"2017W18";63;2;0;0;0;0;0;2;0;0;0;0;2;4;6;6;7;7;13;14
"MK13 Keski-Suomi";"2017W19";76;0;0;0;0;0;0;1;0;1;1;2;2;0;4;6;12;13;20;14
"MK13 Keski-Suomi";"2017W20";52;0;0;0;0;0;0;0;0;0;2;3;3;4;3;5;7;6;12;7
"MK13 Keski-Suomi";"2017W21";49;0;0;0;0;0;0;0;0;1;0;0;1;4;8;5;5;8;10;7
"MK13 Keski-Suomi";"2017W22";45;0;0;0;0;0;1;1;0;0;0;0;0;5;4;3;7;8;11;5
"MK13 Keski-Suomi";"2017W23";54;0;0;0;0;0;0;0;0;1;1;0;1;4;3;5;10;5;10;14
"MK13 Keski-Suomi";"2017W24";64;0;0;0;0;0;1;0;1;0;1;2;3;1;3;4;8;11;14;15
"MK13 Keski-Suomi";"2017W25";52;0;0;0;1;0;1;1;1;1;0;1;1;2;6;7;6;11;6;7
"MK13 Keski-Suomi";"2017W26";64;0;1;0;0;1;0;0;0;0;0;3;3;2;5;8;7;13;10;11
"MK13 Keski-Suomi";"2017W27";53;1;0;0;1;0;0;1;0;0;1;0;1;5;6;3;8;9;8;9
"MK13 Keski-Suomi";"2017W28";53;0;0;0;0;0;1;1;0;1;0;1;3;5;9;2;4;8;14;4
"MK13 Keski-Suomi";"2017W29";43;0;0;0;0;1;0;0;0;0;0;1;2;1;5;4;5;6;11;7
"MK13 Keski-Suomi";"2017W30";49;0;0;0;0;0;0;0;0;0;1;0;3;3;4;8;7;5;11;7
"MK13 Keski-Suomi";"2017W31";48;0;0;0;0;0;0;0;0;0;0;1;1;4;4;3;6;5;12;12
"MK13 Keski-Suomi";"2017W32";59;0;0;0;0;1;0;0;0;0;1;2;3;3;7;10;6;6;13;7
"MK13 Keski-Suomi";"2017W33";47;0;0;0;0;0;0;0;0;0;1;2;3;4;6;4;4;8;10;5
"MK13 Keski-Suomi";"2017W34";38;0;0;0;0;0;2;0;1;0;0;0;1;1;6;3;3;7;6;8
"MK13 Keski-Suomi";"2017W35";42;0;0;0;0;0;0;0;0;0;0;0;1;1;3;7;8;9;5;8
"MK13 Keski-Suomi";"2017W36";62;0;0;0;0;0;0;1;0;0;0;2;2;3;8;3;7;10;13;13
"MK13 Keski-Suomi";"2017W37";44;0;0;0;0;0;0;0;0;0;1;0;1;3;2;4;9;10;4;10
"MK13 Keski-Suomi";"2017W38";47;0;0;0;0;0;0;0;0;0;2;0;2;1;10;5;7;7;10;3
"MK13 Keski-Suomi";"2017W39";55;0;0;0;0;0;0;0;0;0;0;1;2;0;3;12;8;8;10;11
"MK13 Keski-Suomi";"2017W40";40;0;0;0;0;0;0;0;0;2;0;1;2;1;3;5;4;6;9;7
"MK13 Keski-Suomi";"2017W41";46;0;0;0;0;0;0;0;0;0;0;1;2;4;1;2;13;9;5;9
"MK13 Keski-Suomi";"2017W42";46;0;0;0;0;0;0;0;0;0;1;0;0;1;0;6;10;8;12;8
"MK13 Keski-Suomi";"2017W43";52;0;0;0;0;0;0;0;0;0;1;1;7;2;2;5;5;9;11;9
"MK13 Keski-Suomi";"2017W44";59;0;0;0;0;0;1;0;1;0;0;2;1;2;7;8;7;9;10;11
"MK13 Keski-Suomi";"2017W45";44;0;0;0;0;0;1;0;0;0;1;1;1;5;6;6;1;6;8;8
"MK13 Keski-Suomi";"2017W46";47;1;0;0;1;0;0;0;0;0;1;1;0;1;6;3;10;10;6;7
"MK13 Keski-Suomi";"2017W47";45;0;0;0;0;0;0;0;2;0;0;3;0;3;8;4;5;6;9;5
"MK13 Keski-Suomi";"2017W48";48;0;0;0;0;0;0;1;0;1;2;1;3;2;3;6;4;5;10;10
"MK13 Keski-Suomi";"2017W49";40;0;0;0;0;0;0;0;0;0;0;0;0;2;4;4;3;7;6;14
"MK13 Keski-Suomi";"2017W50";56;0;0;0;1;0;0;0;0;0;3;3;2;5;2;4;7;11;11;7
"MK13 Keski-Suomi";"2017W51";58;0;0;0;0;1;0;0;0;0;1;0;2;5;4;4;6;15;6;14
"MK13 Keski-Suomi";"2017W52";54;0;0;0;0;0;0;0;0;1;0;2;1;5;6;7;4;4;11;13
"MK13 Keski-Suomi";"2018W01";54;0;0;0;0;0;0;1;1;0;0;1;4;3;5;4;3;9;11;12
"MK13 Keski-Suomi";"2018W02";59;0;0;0;0;0;0;0;1;0;0;0;1;2;6;6;6;12;12;13
"MK13 Keski-Suomi";"2018W03";64;0;0;0;0;0;0;0;1;1;1;1;1;3;6;4;6;17;10;13
"MK13 Keski-Suomi";"2018W04";62;0;0;0;0;0;0;1;0;1;0;1;1;2;7;10;7;7;11;14
"MK13 Keski-Suomi";"2018W05";67;0;0;0;0;0;0;1;0;1;1;1;2;5;9;1;10;10;11;15
"MK13 Keski-Suomi";"2018W06";56;0;0;0;0;0;0;0;0;0;0;1;1;2;6;7;7;11;11;10
"MK13 Keski-Suomi";"2018W07";56;1;0;0;0;0;0;0;2;0;1;1;3;2;5;4;4;11;13;9
"MK13 Keski-Suomi";"2018W08";55;0;0;0;0;0;1;2;0;1;0;1;1;4;4;6;7;10;11;7
"MK13 Keski-Suomi";"2018W09";61;0;0;0;1;0;1;1;2;0;0;1;2;5;4;6;10;7;11;10
"MK13 Keski-Suomi";"2018W10";76;0;0;0;0;0;0;0;0;0;3;2;7;3;2;7;13;11;14;14
"MK13 Keski-Suomi";"2018W11";53;0;0;0;1;0;0;0;1;0;2;1;2;1;2;6;8;5;11;13
"MK13 Keski-Suomi";"2018W12";73;0;0;0;0;0;0;0;0;0;1;2;2;2;5;8;6;12;17;18
"MK13 Keski-Suomi";"2018W13";64;0;0;0;0;0;0;0;0;1;2;0;2;4;3;3;9;9;11;20
"MK13 Keski-Suomi";"2018W14";58;0;0;0;0;0;0;0;0;0;0;1;4;0;5;4;6;10;12;16
"MK13 Keski-Suomi";"2018W15";51;2;0;0;0;1;0;0;0;0;0;0;3;5;2;5;2;12;7;12
"MK13 Keski-Suomi";"2018W16";50;0;0;0;0;0;0;0;0;0;0;0;3;1;4;5;6;13;10;8
"MK13 Keski-Suomi";"2018W17";53;0;0;0;0;0;0;1;0;0;1;1;0;3;7;12;1;3;14;10
"MK13 Keski-Suomi";"2018W18";61;0;0;0;0;0;0;0;0;1;0;1;3;5;6;7;4;10;12;12
"MK13 Keski-Suomi";"2018W19";65;0;0;0;1;0;1;0;1;1;1;0;4;4;3;5;9;8;10;17
"MK13 Keski-Suomi";"2018W20";47;0;0;0;0;0;0;0;1;1;2;2;4;3;3;3;5;10;8;5
"MK13 Keski-Suomi";"2018W21";52;0;0;0;0;0;0;0;0;0;0;0;3;2;8;2;9;4;14;10
"MK13 Keski-Suomi";"2018W22";51;0;0;0;0;0;0;0;0;0;0;0;1;2;4;8;8;9;8;11
"MK13 Keski-Suomi";"2018W23";46;0;0;0;0;0;1;0;0;0;1;2;3;2;5;8;2;5;9;8
"MK13 Keski-Suomi";"2018W24";53;1;0;0;0;0;0;0;0;1;0;0;3;0;3;8;6;9;12;10
"MK13 Keski-Suomi";"2018W25";51;0;0;0;0;0;0;0;2;0;0;0;3;5;3;10;4;8;5;11
"MK13 Keski-Suomi";"2018W26";52;0;0;0;0;0;1;0;0;0;0;0;2;6;2;4;8;7;13;9
"MK13 Keski-Suomi";"2018W27";51;0;0;0;0;1;0;0;0;0;0;4;2;3;6;3;9;6;8;9
"MK13 Keski-Suomi";"2018W28";52;0;0;0;0;0;0;0;0;0;1;3;1;4;2;6;4;5;10;16
"MK13 Keski-Suomi";"2018W29";54;0;0;0;0;0;1;0;0;0;1;0;1;2;7;4;4;8;8;18
"MK13 Keski-Suomi";"2018W30";66;0;1;0;0;0;0;0;0;0;1;2;3;5;6;5;6;13;8;16
"MK13 Keski-Suomi";"2018W31";48;0;0;0;0;1;0;0;0;0;0;1;0;3;7;6;6;6;9;9
"MK13 Keski-Suomi";"2018W32";50;0;0;0;0;2;0;0;1;0;1;0;1;2;5;4;8;7;8;11
"MK13 Keski-Suomi";"2018W33";49;0;0;0;0;0;0;0;0;0;1;1;2;3;3;8;4;7;10;10
"MK13 Keski-Suomi";"2018W34";50;2;0;0;1;1;0;0;0;0;0;1;1;2;8;3;6;9;10;6
"MK13 Keski-Suomi";"2018W35";56;0;0;0;0;0;0;0;0;0;1;2;1;5;2;5;3;13;9;15
"MK13 Keski-Suomi";"2018W36";42;0;0;0;0;0;0;0;0;0;0;1;2;2;2;3;2;10;10;10
"MK13 Keski-Suomi";"2018W37";44;0;0;0;2;0;0;0;0;0;1;1;1;4;2;4;2;11;7;9
"MK13 Keski-Suomi";"2018W38";55;0;0;0;0;0;0;0;0;1;1;1;1;6;4;3;10;8;8;12
"MK13 Keski-Suomi";"2018W39";63;0;0;0;0;0;0;0;0;1;0;3;1;8;5;5;7;12;13;8
"MK13 Keski-Suomi";"2018W40";60;0;0;1;0;0;1;1;0;0;0;3;1;6;7;6;7;8;15;4
"MK13 Keski-Suomi";"2018W41";54;0;0;0;0;0;2;1;0;0;1;1;2;5;2;8;6;5;10;11
"MK13 Keski-Suomi";"2018W42";64;0;0;0;0;0;0;0;1;0;1;1;2;3;3;8;8;11;16;10
"MK13 Keski-Suomi";"2018W43";50;0;0;0;0;1;0;0;0;1;1;1;0;0;5;2;2;11;16;10
"MK13 Keski-Suomi";"2018W44";68;0;0;0;0;0;0;0;1;1;0;4;3;2;6;11;10;16;5;9
"MK13 Keski-Suomi";"2018W45";63;0;0;0;0;0;0;0;0;1;2;3;3;2;7;7;6;5;12;15
"MK13 Keski-Suomi";"2018W46";55;0;0;0;0;0;0;0;0;1;0;3;1;5;5;6;3;10;8;13
"MK13 Keski-Suomi";"2018W47";58;0;0;0;0;0;0;0;0;0;0;1;0;5;4;8;12;10;9;9
"MK13 Keski-Suomi";"2018W48";53;0;0;0;0;0;0;0;0;0;0;0;3;0;4;5;9;8;15;9
"MK13 Keski-Suomi";"2018W49";54;0;0;0;0;2;0;0;0;1;0;0;2;1;4;6;4;14;5;15
"MK13 Keski-Suomi";"2018W50";64;0;0;0;0;0;0;0;0;0;0;2;2;2;8;10;4;11;10;15
"MK13 Keski-Suomi";"2018W51";54;0;0;0;0;0;0;0;1;1;0;0;0;4;2;10;5;8;10;13
"MK13 Keski-Suomi";"2018W52";56;0;0;0;0;0;0;1;0;0;1;2;1;3;5;3;9;10;12;9
"MK13 Keski-Suomi";"2019W01";64;0;0;0;0;0;0;0;1;1;2;0;1;2;5;8;11;13;10;10
"MK13 Keski-Suomi";"2019W02";48;0;0;0;0;1;0;0;1;1;0;1;1;0;1;3;6;7;13;13
"MK13 Keski-Suomi";"2019W03";56;0;0;0;0;0;0;1;0;0;1;0;0;4;5;9;9;7;7;13
"MK13 Keski-Suomi";"2019W04";59;0;0;0;0;0;0;0;1;0;0;0;1;0;3;11;7;9;15;12
"MK13 Keski-Suomi";"2019W05";59;0;0;0;0;0;0;0;1;0;0;2;3;5;3;4;6;9;12;14
"MK13 Keski-Suomi";"2019W06";66;0;0;0;0;0;0;0;1;1;0;1;3;2;5;5;9;10;13;16
"MK13 Keski-Suomi";"2019W07";53;0;0;0;1;0;0;0;1;0;1;0;2;2;3;5;11;9;7;11
"MK13 Keski-Suomi";"2019W08";71;0;0;0;0;0;0;0;0;0;1;1;5;5;6;6;9;12;15;11
"MK13 Keski-Suomi";"2019W09";69;0;0;0;0;0;0;0;0;1;0;1;4;3;5;5;7;7;17;19
"MK13 Keski-Suomi";"2019W10";51;0;0;0;0;0;0;0;0;0;2;1;2;4;6;4;7;2;9;14
"MK13 Keski-Suomi";"2019W11";42;0;1;0;0;0;0;0;0;0;0;0;2;0;6;2;9;6;7;9
"MK13 Keski-Suomi";"2019W12";51;0;0;0;0;1;0;1;1;0;0;0;1;3;8;4;6;9;9;8
"MK13 Keski-Suomi";"2019W13";39;0;0;0;0;1;0;0;0;1;0;0;1;1;7;2;8;5;7;6
"MK13 Keski-Suomi";"2019W14";58;0;0;0;0;1;0;0;0;2;0;0;2;2;3;5;8;14;9;12
"MK13 Keski-Suomi";"2019W15";42;0;0;0;0;1;0;0;0;0;0;2;2;5;4;1;3;6;5;13
"MK13 Keski-Suomi";"2019W16";52;0;0;0;0;0;0;0;0;0;0;2;0;4;1;6;4;8;11;16
"MK13 Keski-Suomi";"2019W17";48;0;0;0;0;1;0;0;0;0;0;2;3;1;5;5;7;8;9;7
"MK13 Keski-Suomi";"2019W18";62;0;0;0;0;0;0;0;0;0;0;1;2;5;7;6;11;8;12;10
"MK13 Keski-Suomi";"2019W19";58;1;0;0;0;1;0;0;1;1;0;2;1;2;2;12;3;11;8;13
"MK13 Keski-Suomi";"2019W20";55;1;0;0;0;1;0;0;1;0;0;0;1;6;7;6;4;14;7;7
"MK13 Keski-Suomi";"2019W21";48;0;0;0;0;0;0;0;1;0;0;0;1;2;2;8;6;14;5;9
"MK13 Keski-Suomi";"2019W22";37;0;0;0;0;0;0;0;1;0;1;0;1;3;2;5;6;4;6;8
"MK13 Keski-Suomi";"2019W23";50;0;0;0;0;1;0;0;0;0;1;0;1;6;4;5;6;3;13;10
"MK13 Keski-Suomi";"2019W24";48;0;0;0;0;0;0;0;0;1;0;0;4;1;3;5;6;7;16;5
"MK13 Keski-Suomi";"2019W25";53;0;0;0;0;0;0;2;1;0;0;1;3;2;7;5;6;4;10;12
"MK13 Keski-Suomi";"2019W26";50;0;0;0;0;0;0;0;0;1;0;2;2;1;6;5;5;8;9;11
"MK13 Keski-Suomi";"2019W27";41;0;0;0;0;0;1;0;0;0;0;1;2;1;6;3;2;5;6;14
"MK13 Keski-Suomi";"2019W28";48;0;0;0;0;1;0;0;0;1;1;0;1;4;2;8;4;7;11;8
"MK13 Keski-Suomi";"2019W29";56;0;0;0;0;0;0;0;0;0;0;0;1;2;4;6;8;7;19;9
"MK13 Keski-Suomi";"2019W30";47;0;0;0;0;0;1;0;0;0;1;2;0;1;3;7;5;11;10;6
"MK13 Keski-Suomi";"2019W31";50;0;0;0;0;0;0;1;0;0;0;1;2;1;5;2;7;14;10;7
"MK13 Keski-Suomi";"2019W32";59;0;0;0;1;0;0;0;0;1;0;0;2;0;8;3;7;11;15;11
"MK13 Keski-Suomi";"2019W33";47;0;0;0;0;0;0;2;0;1;0;0;1;6;6;2;4;5;7;13
"MK13 Keski-Suomi";"2019W34";50;0;0;0;0;0;0;0;1;0;1;0;1;1;5;7;4;11;12;7
"MK13 Keski-Suomi";"2019W35";44;0;0;0;0;0;0;0;1;0;0;1;0;2;5;8;4;3;8;12
"MK13 Keski-Suomi";"2019W36";59;0;0;0;1;0;1;0;1;1;0;0;2;3;3;5;10;11;7;14
"MK13 Keski-Suomi";"2019W37";55;0;0;0;0;0;0;0;0;0;0;2;2;5;4;7;6;9;13;7
"MK13 Keski-Suomi";"2019W38";54;0;0;1;0;1;0;0;0;0;0;0;2;2;2;7;6;11;11;11
"MK13 Keski-Suomi";"2019W39";40;0;0;0;0;0;0;0;0;0;0;0;2;1;3;5;4;6;12;7
"MK13 Keski-Suomi";"2019W40";60;0;0;0;0;1;0;0;0;0;0;2;2;1;9;5;6;10;9;15
"MK13 Keski-Suomi";"2019W41";52;0;0;0;0;0;0;0;0;0;1;1;2;3;5;6;5;4;9;16
"MK13 Keski-Suomi";"2019W42";47;0;0;0;0;0;0;0;0;0;0;1;2;3;7;7;5;6;8;8
"MK13 Keski-Suomi";"2019W43";56;0;0;0;0;0;0;0;1;0;0;2;1;1;3;3;10;10;13;12
"MK13 Keski-Suomi";"2019W44";60;0;0;0;0;1;0;0;0;2;0;2;5;1;4;5;7;7;13;13
"MK13 Keski-Suomi";"2019W45";47;1;0;0;0;1;0;0;0;0;0;1;0;2;2;4;4;5;12;15
"MK13 Keski-Suomi";"2019W46";62;0;0;0;0;0;1;0;1;0;0;1;0;1;6;5;7;14;12;14
"MK13 Keski-Suomi";"2019W47";49;0;0;0;0;0;0;0;0;0;1;0;0;0;3;6;3;6;18;12
"MK13 Keski-Suomi";"2019W48";47;0;0;0;0;0;0;0;0;0;2;0;0;2;5;6;8;5;8;11
"MK13 Keski-Suomi";"2019W49";77;0;0;0;0;0;0;0;2;1;1;1;1;2;4;13;6;15;18;13
"MK13 Keski-Suomi";"2019W50";66;0;0;0;0;0;0;0;0;1;2;0;3;4;4;10;9;7;15;11
"MK13 Keski-Suomi";"2019W51";70;0;0;0;0;0;0;0;0;0;1;1;1;4;7;11;10;14;8;13
"MK13 Keski-Suomi";"2019W52";55;0;0;0;0;0;0;1;0;0;1;3;0;1;5;5;6;3;15;15
"MK13 Keski-Suomi";"2020W01";48;0;0;0;0;0;0;0;0;0;0;1;1;2;5;0;6;7;11;15
"MK13 Keski-Suomi";"2020W02";50;0;0;0;0;0;0;0;0;0;0;1;2;4;3;4;10;6;8;12
"MK13 Keski-Suomi";"2020W03";56;0;0;0;0;0;1;0;0;0;0;2;1;3;7;7;5;7;9;14
"MK13 Keski-Suomi";"2020W04";41;0;0;0;0;0;0;0;0;0;1;0;0;1;2;8;9;5;6;9
"MK13 Keski-Suomi";"2020W05";47;0;0;0;0;0;0;0;0;2;1;0;0;1;2;4;9;11;8;9
"MK13 Keski-Suomi";"2020W06";60;0;0;0;0;2;0;0;0;0;0;2;1;0;7;7;5;14;11;11
"MK13 Keski-Suomi";"2020W07";55;0;0;0;0;0;0;1;0;1;0;0;5;2;3;4;10;11;12;6
"MK13 Keski-Suomi";"2020W08";64;0;0;0;0;0;0;0;0;0;1;0;1;3;7;8;7;5;13;19
"MK13 Keski-Suomi";"2020W09";56;0;0;0;0;0;0;0;0;1;0;1;0;3;7;9;3;12;5;15
"MK13 Keski-Suomi";"2020W10";51;0;0;0;0;0;0;0;0;1;0;1;1;3;0;4;4;11;9;17
"MK13 Keski-Suomi";"2020W11";59;0;0;0;0;0;0;0;2;0;0;2;3;4;2;2;6;5;20;13
"MK13 Keski-Suomi";"2020W12";57;0;0;0;0;0;0;0;2;0;0;1;1;2;3;9;11;8;10;10
"MK13 Keski-Suomi";"2020W13";61;0;0;1;0;0;0;0;1;1;2;0;0;4;4;8;5;9;11;15
"MK13 Keski-Suomi";"2020W14";67;0;0;0;0;0;0;0;0;0;1;0;3;5;3;9;4;7;17;18
"MK13 Keski-Suomi";"2020W15";65;0;0;0;0;0;0;0;0;0;0;2;1;1;9;11;11;11;10;9
"MK13 Keski-Suomi";"2020W16";55;0;0;0;0;1;0;0;1;0;0;1;1;4;4;6;7;12;11;7
"MK13 Keski-Suomi";"2020W17";66;0;0;0;0;0;0;2;0;0;1;6;0;2;6;6;8;7;12;16
"MK13 Keski-Suomi";"2020W18";43;0;0;0;0;0;1;0;0;0;2;1;1;2;3;3;6;6;9;9
"MK13 Keski-Suomi";"2020W19";48;0;0;0;0;0;0;0;0;0;1;0;1;1;3;5;5;8;12;12
"MK13 Keski-Suomi";"2020W20";57;0;0;0;0;0;0;0;0;1;0;1;2;3;2;7;2;7;17;15
"MK13 Keski-Suomi";"2020W21";54;0;0;0;0;0;0;0;0;1;1;1;4;3;5;5;5;6;12;11
"MK13 Keski-Suomi";"2020W22";58;1;0;0;1;0;0;0;0;0;0;3;2;4;7;4;5;10;11;10
"MK13 Keski-Suomi";"2020W23";52;0;0;0;0;0;0;1;0;0;0;1;1;2;6;6;4;8;6;17
"MK13 Keski-Suomi";"2020W24";48;0;0;0;1;1;0;0;0;1;1;1;2;3;5;4;9;4;5;11
"MK13 Keski-Suomi";"2020W25";60;0;0;0;0;0;0;1;0;0;1;1;2;3;5;6;8;15;8;10
"MK13 Keski-Suomi";"2020W26";51;0;0;0;0;0;0;0;0;1;0;1;1;2;4;9;7;7;3;16
"MK13 Keski-Suomi";"2020W27";50;0;0;0;0;0;0;1;0;1;1;1;1;0;2;9;2;8;14;10
"MK13 Keski-Suomi";"2020W28";51;0;0;0;0;0;2;0;0;0;0;0;1;2;6;3;5;10;6;16
"MK13 Keski-Suomi";"2020W29";60;0;0;0;0;0;0;1;1;0;1;2;2;4;5;5;7;14;6;12
"MK13 Keski-Suomi";"2020W30";48;0;0;0;0;0;0;1;0;1;0;0;2;4;6;3;8;5;9;9
"MK13 Keski-Suomi";"2020W31";44;1;0;0;0;0;0;1;0;1;0;1;3;1;5;7;5;5;8;6
"MK13 Keski-Suomi";"2020W32";46;1;0;0;0;0;1;0;0;1;1;0;4;2;4;5;4;12;5;6
"MK13 Keski-Suomi";"2020W33";53;0;0;0;0;0;1;0;0;0;1;0;2;2;6;3;5;11;12;10
"MK13 Keski-Suomi";"2020W34";43;0;0;0;0;1;0;0;0;1;0;2;1;2;4;3;4;5;11;9
"MK13 Keski-Suomi";"2020W35";56;0;0;0;0;0;0;0;0;0;0;0;1;4;2;7;4;8;12;18
"MK13 Keski-Suomi";"2020W36";47;0;0;0;0;1;0;0;0;0;0;0;1;2;2;5;2;13;10;11
"MK13 Keski-Suomi";"2020W37";49;0;0;0;0;1;0;0;0;0;1;1;3;4;1;10;3;10;6;9
"MK13 Keski-Suomi";"2020W38";52;1;0;0;0;1;0;1;0;0;0;1;1;2;2;8;6;11;8;10
"MK13 Keski-Suomi";"2020W39";68;1;0;0;0;0;0;0;0;1;1;1;3;2;8;15;5;12;10;9
"MK13 Keski-Suomi";"2020W40";52;0;0;0;0;0;0;0;0;0;2;3;0;5;6;4;5;2;12;13
"MK13 Keski-Suomi";"2020W41";47;0;0;0;0;0;0;0;0;1;0;1;2;2;5;5;4;9;9;9
"MK13 Keski-Suomi";"2020W42";57;0;0;0;0;0;0;0;1;0;0;1;1;3;1;5;7;7;11;20
"MK13 Keski-Suomi";"2020W43";47;0;0;0;0;0;0;0;0;0;1;1;1;3;4;4;3;8;10;12
"MK13 Keski-Suomi";"2020W44";63;0;0;0;0;0;0;0;1;1;0;3;5;1;3;7;9;12;13;8
"MK13 Keski-Suomi";"2020W45";55;0;0;0;0;0;0;0;1;0;1;1;4;2;2;8;5;9;11;11
"MK13 Keski-Suomi";"2020W46";41;0;0;0;2;1;0;0;0;0;0;2;1;1;3;2;2;7;6;14
"MK13 Keski-Suomi";"2020W47";45;0;0;0;0;0;0;0;0;0;0;0;1;2;3;4;5;11;10;9
